PosV3,WT_1,WT_2,WT_3,Drho_1,Drho_2,Drho_3,brown,brown,brown,white
6602,7.405,7.0341,7.6405,6.2354,6.3421,6.2333,2.3219,3.3219,0,1
6624,7.3889,7.0253,7.6367,6.2567,6.3623,6.2408,2.3219,3.3219,0,1
6652,7.3697,7.0261,7.6466,6.2628,6.3854,6.2938,2.3219,3.3219,0,1
6674,7.3602,7.0268,7.6628,6.2769,6.4034,6.329,2.3219,3.3219,0,1
6691,7.3654,7.0312,7.7039,6.3072,6.4999,6.4083,2.3219,3.3219,0,1
6712,7.3511,7.0305,7.7555,6.294,6.5002,6.4036,2.3219,3.3219,0,1
6733,7.2631,7.0172,7.7366,6.2419,6.4756,6.366,2.3219,3.3219,0,1
6765,6.8118,6.982,7.2618,5.9719,6.2564,6.088,2.3219,3.3219,0,1
6787,6.7299,6.9206,7.1292,5.8755,5.5836,5.9425,2.3219,3.3219,0,1
6809,6.7121,6.887,7.0167,5.8292,5.5833,5.8771,2.3219,3.3219,0,1
6827,6.6989,6.8678,6.9197,5.7861,5.5857,5.8155,2.3219,3.3219,0,1
6853,6.7317,6.8616,6.9259,5.7821,5.6416,5.8428,2.3219,3.3219,0,1
6874,6.7256,6.7866,6.8786,5.6191,5.6544,5.8058,2.3219,3.3219,0,1
6896,6.7078,6.6763,6.7073,5.56,5.6523,5.7808,2.3219,3.3219,0,1
6919,6.7103,6.6528,6.712,5.5625,5.6672,5.7806,2.3219,3.3219,0,1
6941,6.744,6.6516,6.8791,5.7038,5.7627,5.8537,2.3219,3.3219,0,1
6962,6.7396,6.6467,6.8714,5.7023,5.812,5.8751,2.3219,3.3219,0,1
6985,6.7363,6.6416,6.8792,5.6769,5.827,5.8751,2.3219,3.3219,0,1
7007,6.7472,6.6472,6.9874,5.6744,5.8863,5.8807,2.3219,3.3219,0,1
7029,6.7515,6.6546,7.0774,5.6576,5.9073,5.8811,2.3219,3.3219,0,1
7050,6.746,6.6555,7.1091,5.6571,5.9022,5.8861,2.3219,3.3219,0,1
7066,6.7701,6.6603,7.1402,5.6796,5.9123,5.8961,2.3219,3.3219,0,1
7086,6.7785,6.6587,7.153,5.7069,5.9631,5.9013,2.3219,3.3219,0,1
7107,6.8727,6.6671,7.1685,5.74,6.0105,5.9171,2.3219,3.3219,0,1
7136,6.8801,6.6676,7.1734,5.7337,6.0479,5.9203,2.3219,3.3219,0,1
7161,6.9103,6.6644,7.1778,5.7375,6.0664,5.917,2.3219,3.3219,0,1
7179,6.934,6.6654,7.2306,5.7446,6.0739,5.9197,2.3219,3.3219,0,1
7201,6.97,6.6703,7.323,5.7538,6.0826,5.937,2.3219,3.3219,0,1
7217,6.9694,6.6637,7.3291,5.7427,6.0744,5.9374,2.3219,3.3219,0,1
7240,6.973,6.6692,7.3342,5.7465,6.0717,5.945,2.3219,3.3219,0,1
7267,6.9799,6.6789,7.3344,5.7457,6.0648,5.94,2.3219,3.3219,0,1
7288,6.9842,6.6835,7.3332,5.7571,6.0675,5.9473,2.3219,3.3219,0,1
7308,6.9809,6.679,7.3222,5.7608,6.0678,5.9486,2.3219,3.3219,0,1
7327,6.9604,6.6462,7.2923,5.7416,6.0723,5.9326,2.3219,3.3219,0,1
7350,6.9718,6.6348,7.2535,5.7413,6.0789,5.9238,2.3219,3.3219,0,1
7376,6.9593,6.6234,7.1676,5.7374,6.0422,5.905,2.3219,3.3219,0,1
7402,6.9392,6.6051,7.1085,5.7253,6.012,5.872,2.3219,3.3219,0,1
7422,6.9318,6.6036,7.0908,5.7449,5.999,5.8896,2.3219,3.3219,0,1
7446,6.8808,6.5736,7.0197,5.7089,5.9741,5.8617,2.3219,3.3219,0,1
7465,6.8208,6.4622,6.9819,5.6333,5.9084,5.7836,2.3219,3.3219,0,1
7482,6.7659,6.1591,6.9483,5.556,5.8372,5.6969,2.3219,3.3219,0,1
7505,6.7395,6.1625,6.9467,5.5529,5.8219,5.6771,2.3219,3.3219,0,1
7525,6.7145,6.1501,6.9578,5.5437,5.8208,5.6764,2.3219,3.3219,0,1
7547,6.6819,6.1199,6.9519,5.5175,5.7876,5.6658,2.3219,3.3219,0,1
7572,6.6734,6.1162,6.9448,5.5072,5.7739,5.6643,2.3219,3.3219,0,1
7599,6.659,6.1192,6.9414,5.4976,5.7573,5.6668,2.3219,3.3219,0,1
7616,6.645,6.1164,6.9327,5.4913,5.74,5.663,2.3219,3.3219,0,1
7635,6.6315,6.1268,6.9296,5.4602,5.721,5.6619,2.3219,3.3219,0,1
7658,6.6248,6.1454,6.9302,5.4522,5.7224,5.6644,2.3219,3.3219,0,1
7680,6.6128,6.1382,6.9242,5.4369,5.7338,5.6423,2.3219,3.3219,0,1
7702,6.5981,6.1416,6.9122,5.4143,5.743,5.6091,2.3219,3.3219,0,1
7723,6.5915,6.1815,6.9111,5.4223,5.772,5.5893,2.3219,3.3219,0,1
7754,6.5664,6.2192,6.9019,5.4409,5.7781,5.5918,2.3219,3.3219,0,1
7777,6.565,6.2317,6.8785,5.4434,5.7723,5.5897,2.3219,3.3219,0,1
7799,6.5611,6.2433,6.8704,5.4411,5.7642,5.566,2.3219,3.3219,0,1
7821,6.5536,6.2515,6.8744,5.4483,5.7578,5.558,2.3219,3.3219,0,1
7842,6.5379,6.2541,6.8748,5.4501,5.7518,5.5445,2.3219,3.3219,0,1
7863,6.5345,6.2497,6.8764,5.4432,5.7368,5.5248,2.3219,3.3219,0,1
7886,6.5216,6.2522,6.8666,5.426,5.7195,5.5007,2.3219,3.3219,0,1
7904,6.5154,6.2474,6.8641,5.425,5.695,5.505,2.3219,3.3219,0,1
7930,6.5206,6.2438,6.8612,5.4161,5.676,5.4973,2.3219,3.3219,0,1
7953,6.5205,6.2282,6.8295,5.3958,5.6351,5.4821,2.3219,3.3219,0,1
7973,6.5222,6.1774,6.7497,5.3741,5.5835,5.4546,2.3219,3.3219,0,1
7988,6.5221,6.1727,6.5788,5.3135,5.3341,5.409,2.3219,3.3219,0,1
8010,6.5209,6.1952,6.4582,5.2698,5.3334,5.2829,2.3219,3.3219,0,1
8036,6.5274,6.2152,6.4519,5.2741,5.4583,5.285,2.3219,3.3219,0,1
8058,6.5654,6.3195,6.5364,5.3482,5.6575,5.4098,2.3219,3.3219,0,1
8084,6.6221,6.4377,6.7059,5.4284,5.7339,5.5537,2.3219,3.3219,0,1
8104,6.649,6.4926,6.7466,5.494,5.7891,5.6262,2.3219,3.3219,0,1
8124,6.6619,6.5309,6.7898,5.514,5.8426,5.7084,2.3219,3.3219,0,1
8148,6.6693,6.5591,6.8962,5.5313,5.8601,5.7377,2.3219,3.3219,0,1
8170,6.6823,6.5968,6.9634,5.5601,5.8834,5.7598,2.3219,3.3219,0,1
8190,6.7058,6.6202,7.054,5.6053,5.9157,5.8711,2.3219,3.3219,0,1
8214,6.7432,6.6687,7.1261,5.6285,5.961,5.9045,2.3219,3.3219,0,1
8234,6.7491,6.689,7.1253,5.6495,6.0091,5.922,2.3219,3.3219,0,1
8254,6.7592,6.6994,7.1268,5.6367,6.0333,5.9258,2.3219,3.3219,0,1
8274,6.7569,6.6939,7.1289,5.6018,6.0406,5.9293,2.3219,3.3219,0,1
8295,6.7509,6.6804,7.1296,5.5925,6.0403,5.9208,2.3219,3.3219,0,1
8327,6.7484,6.6883,7.1281,5.5939,6.0436,5.9101,2.3219,3.3219,0,1
8346,6.7551,6.6944,7.1234,5.6048,6.0354,5.9023,2.3219,3.3219,0,1
8371,6.7578,6.699,7.1145,5.611,6.0263,5.8731,2.3219,3.3219,0,1
8392,6.759,6.7012,7.1104,5.61,6.0146,5.8612,2.3219,3.3219,0,1
8410,6.758,6.7066,7.1099,5.6103,6.0068,5.849,2.3219,3.3219,0,1
8434,6.7562,6.7215,7.1096,5.6172,5.9959,5.8273,2.3219,3.3219,0,1
8459,6.7568,6.7244,7.1065,5.6252,5.9908,5.8098,2.3219,3.3219,0,1
8480,6.7579,6.7274,7.0982,5.6322,5.9967,5.8029,2.3219,3.3219,0,1
8503,6.7609,6.7259,7.0947,5.64,5.9947,5.7989,2.3219,3.3219,0,1
8523,6.7631,6.7237,7.0941,5.6571,5.9823,5.7872,2.3219,3.3219,0,1
8541,6.761,6.7143,7.0974,5.6911,5.991,5.7929,2.3219,3.3219,0,1
8560,6.7543,6.702,7.0978,5.7204,5.9917,5.8102,2.3219,3.3219,0,1
8583,6.7525,6.6931,7.096,5.7577,5.9883,5.8396,2.3219,3.3219,0,1
8607,6.7431,6.6873,7.1063,5.7548,5.9546,5.8452,2.3219,3.3219,0,1
8632,6.7308,6.6732,7.0946,5.714,5.8874,5.8101,2.3219,3.3219,0,1
8654,6.7227,6.6571,7.0839,5.7044,5.8431,5.8078,2.3219,3.3219,0,1
8674,6.7283,6.6533,7.087,5.7203,5.8445,5.824,2.3219,3.3219,0,1
8697,6.7348,6.6494,7.1,5.775,5.9019,5.9627,2.3219,3.3219,0,1
8716,6.7437,6.6388,7.0972,5.7953,5.9105,5.9805,2.3219,3.3219,0,1
8738,6.7391,6.6214,7.0924,5.7878,5.9047,5.966,2.3219,3.3219,0,1
8763,6.7279,6.5763,7.0409,5.6549,5.8461,5.8037,2.3219,3.3219,0,1
8781,6.7241,6.5373,7.0131,5.616,5.8279,5.7528,2.3219,3.3219,0,1
8801,6.7064,6.4809,6.9596,5.5382,5.7163,5.7065,2.3219,3.3219,0,1
8827,6.6999,6.4552,6.8899,5.4416,5.6117,5.6792,2.3219,3.3219,0,1
8854,6.6997,6.445,6.8734,5.4577,5.6065,5.6674,2.3219,3.3219,0,1
8870,6.7007,6.4379,6.8853,5.4723,5.6015,5.6592,2.3219,3.3219,0,1
8896,6.7023,6.4344,6.8986,5.4848,5.6049,5.6633,2.3219,3.3219,0,1
8916,6.7001,6.4272,6.9007,5.4891,5.6052,5.6605,2.3219,3.3219,0,1
8936,6.6853,6.4114,6.9034,5.4973,5.598,5.6575,2.3219,3.3219,0,1
8958,6.6797,6.3986,6.9097,5.5023,5.5864,5.66,2.3219,3.3219,0,1
8982,6.6656,6.384,6.908,5.486,5.5585,5.6406,2.3219,3.3219,0,1
9004,6.6452,6.3786,6.9048,5.4734,5.5425,5.6244,2.3219,3.3219,0,1
9024,6.6512,6.3752,6.9141,5.4663,5.5453,5.6197,2.3219,3.3219,0,1
9043,6.7948,6.3999,6.9646,5.5282,5.7694,5.6531,2.3219,3.3219,0,1
9065,6.8158,6.4078,7.0036,5.5762,5.9205,5.6801,2.3219,3.3219,0,1
9087,6.8141,6.4007,7.027,5.6209,5.9297,5.6852,2.3219,3.3219,0,1
9116,6.8134,6.4229,7.03,5.6429,5.9178,5.6811,2.3219,3.3219,0,1
9138,6.8165,6.4549,7.0589,5.6746,5.932,5.7071,2.3219,3.3219,0,1
9160,6.8083,6.4571,7.0757,5.6828,5.9408,5.7069,2.3219,3.3219,0,1
9175,6.806,6.4558,7.0927,5.7259,5.9897,5.7166,2.3219,3.3219,0,1
9198,6.8153,6.5193,7.1314,5.7807,6.0984,5.8734,2.3219,3.3219,0,1
9224,6.8098,6.5491,7.1371,5.7778,6.1116,5.8925,2.3219,3.3219,0,1
9251,6.7948,6.5636,7.123,5.7519,6.0913,5.8828,2.3219,3.3219,0,1
9272,6.7798,6.5609,7.0656,5.736,6.0629,5.8565,2.3219,3.3219,0,1
9294,6.7855,6.5724,7.0578,5.743,6.0707,5.8647,2.3219,3.3219,0,1
9313,6.8012,6.5826,7.0636,5.7527,6.093,5.888,2.3219,3.3219,0,1
9332,6.7939,6.5855,7.0686,5.7535,6.0904,5.8985,2.3219,3.3219,0,1
9352,6.8194,6.6142,7.1233,5.7871,6.1714,5.9273,2.3219,3.3219,0,1
9376,7.1809,6.6993,7.1752,5.9338,6.353,6.0117,2.3219,3.3219,0,1
9405,7.4766,7.0726,8.1537,6.5047,7.2384,6.1199,2.3219,3.3219,0,1
9427,8.2531,7.7693,8.3962,7.2113,7.4613,7.4797,2.3219,3.3219,0,1
9449,8.2635,7.7918,8.3964,7.2737,7.4718,7.4867,2.3219,3.3219,0,1
9468,1.8875,1.2827,2.1582,0.6025,0.769,1.0668,2.3219,3.3219,0,1
9488,1.8929,1.2805,2.1629,0.5852,0.7646,1.0433,2.3219,3.3219,0,1
9515,1.8786,1.2777,2.1352,0.56,0.7658,0.9582,2.3219,3.3219,0,1
9537,1.8715,1.2678,2.144,0.5301,0.7485,0.9546,2.3219,3.3219,0,1
9559,7.5029,7.8491,5.8348,4.4029,5.5639,4.4562,2.3219,3.3219,0,1
9580,8.0893,8.0616,8.3594,7.3014,6.4848,7.1594,2.3219,3.3219,0,1
9603,8.1335,8.0886,8.3669,7.2697,6.4506,7.1124,2.3219,3.3219,0,1
9625,8.1576,8.102,8.3909,7.2638,6.6995,7.0739,2.3219,3.3219,0,1
9647,8.2043,8.1143,8.4477,7.3204,7.0095,7.1735,2.3219,3.3219,0,1
9667,8.2308,8.1221,8.4533,7.3866,7.1208,7.2444,2.3219,3.3219,0,1
9691,8.1707,8.0594,8.3803,7.3291,7.0619,7.1864,2.3219,3.3219,0,9.29230769230769
9712,8.1111,7.9975,8.3085,7.2719,7.0035,7.1287,2.3219,3.3219,0,9.828125
9730,8.0521,7.9365,8.2379,7.215,6.9455,7.0714,2.3219,3.3219,0,8.25925925925926
9747,7.9936,7.8762,8.1685,7.1584,6.8881,7.0145,2.3219,3.3219,0,3.97777777777778
9774,7.9358,7.8167,8.1003,7.1023,6.8312,6.958,2.3219,3.3219,0,3.92592592592593
9792,7.8785,7.758,8.0332,7.0466,6.7748,6.9019,2.3219,3.3219,0,3.93617021276596
9818,7.8218,7.7,7.9672,6.9913,6.7189,6.8464,2.3219,3.3219,0,3.94545454545455
9835,7.7657,7.6428,7.9023,6.9365,6.6636,6.7913,2.3219,3.3219,0,10
9857,7.7101,7.5863,7.8384,6.8823,6.6088,6.7368,2.3219,3.3219,0,10
9879,7.6552,7.5306,7.7756,6.8285,6.5547,6.6828,2.3219,3.3219,0,9.95555555555556
9904,7.6009,7.4756,7.7138,6.7753,6.5011,6.6294,2.3219,3.3219,0,9.94
9923,7.5471,7.4213,7.6529,6.7227,6.4481,6.5765,2.3219,3.3219,0,10
9948,7.494,7.3677,7.5931,6.6706,6.3956,6.5242,2.3219,3.3219,0,10
9968,7.4414,7.3148,7.5341,6.619,6.3438,6.4725,2.3219,3.3219,0,10
9989,7.3894,7.2626,7.4761,6.568,6.2925,6.4213,2.3219,3.3219,0,9.97777777777778
10012,7.338,7.2111,7.419,6.5176,6.2419,6.3707,2.3219,3.3219,0,9.875
10034,7.2872,7.1602,7.3627,6.4678,6.1918,6.3207,2.3219,3.3219,0,9.95652173913044
10056,7.237,7.11,7.3074,6.4185,6.1423,6.2713,2.3219,3.3219,0,9.97826086956522
10078,7.1873,7.0605,7.2528,6.3698,6.0934,6.2225,2.3219,3.3219,0,9.7608695652174
10099,7.1382,7.0115,7.1991,6.3216,6.045,6.1742,2.3219,3.3219,0,9.75555555555556
10121,7.0897,6.9632,7.1462,6.274,5.9973,6.1265,2.3219,3.3219,0,10
10143,7.0417,6.9156,7.094,6.227,5.9501,6.0794,2.3219,3.3219,0,9.6
10165,6.9943,6.8685,7.0427,6.1805,5.9035,6.0328,2.3219,3.3219,0,9.95555555555556
10187,6.9475,6.822,6.9921,6.1346,5.8575,5.9868,2.3219,3.3219,0,10
10210,6.9011,6.7761,6.9422,6.0892,5.812,5.9414,2.3219,3.3219,0,10
10232,6.8554,6.7308,6.8931,6.0444,5.7672,5.8965,2.3219,3.3219,0,10
10258,6.8101,6.6861,6.8447,6.0001,5.7228,5.8522,2.3219,3.3219,0,9.85185185185185
10278,6.7654,6.6419,6.797,5.9563,5.679,5.8084,2.3219,3.3219,0,9.82
10298,6.7212,6.5983,6.7499,5.913,5.6358,5.7652,2.3219,3.3219,0,9.80434782608696
10320,6.6775,6.5553,6.7036,5.8703,5.5931,5.7224,2.3219,3.3219,0,10
10341,6.6343,6.5127,6.6579,5.828,5.5509,5.6802,2.3219,3.3219,0,10
10363,6.5917,6.4707,6.6128,5.7863,5.5093,5.6386,2.3219,3.3219,0,9.95555555555556
10390,6.5495,6.4293,6.5684,5.7451,5.4682,5.5974,2.3219,3.3219,0,9.96296296296296
10407,6.5078,6.3883,6.5246,5.7044,5.4276,5.5567,2.3219,3.3219,0,10
10429,6.4667,6.3479,6.4814,5.6641,5.3875,5.5166,2.3219,3.3219,0,10
10452,6.426,6.3079,6.4388,5.6243,5.3479,5.4769,2.3219,3.3219,0,9.97872340425532
10476,6.3857,6.2685,6.3968,5.5851,5.3088,5.4377,2.3219,3.3219,0,9.98
10496,6.346,6.2295,6.3554,5.5462,5.2703,5.3991,2.3219,3.3219,0,10
10518,6.3067,6.191,6.3145,5.5079,5.2322,5.3608,2.3219,3.3219,0,10
10539,6.2679,6.153,6.2743,5.47,5.1946,5.3231,2.3219,3.3219,0,10
10561,6.2295,6.1155,6.2345,5.4325,5.1575,5.2858,2.3219,3.3219,0,10
10587,6.1916,6.0784,6.1953,5.3955,5.1209,5.249,2.3219,3.3219,0,9.9811320754717
10606,6.1542,6.0418,6.1567,5.359,5.0847,5.2127,2.3219,3.3219,0,9.97826086956522
10634,6.1171,6.0056,6.1186,5.3228,5.049,5.1767,2.3219,3.3219,0,10
10650,6.0805,5.9698,6.081,5.2871,5.0138,5.1413,2.3219,3.3219,0,10
10672,6.0444,5.9345,6.0438,5.2519,4.979,5.1062,2.3219,3.3219,0,10
10693,6.0086,5.8996,6.0072,5.217,4.9447,5.0716,2.3219,3.3219,0,10
10716,5.9733,5.8652,5.9711,5.1825,4.9108,5.0375,2.3219,3.3219,0,10
10737,5.9384,5.8311,5.9355,5.1485,4.8773,5.0037,2.3219,3.3219,0,10
10759,5.9039,5.7975,5.9004,5.1149,4.8443,4.9703,2.3219,3.3219,0,10
10782,5.8698,5.7643,5.8657,5.0816,4.8117,4.9374,2.3219,3.3219,0,10
10806,5.836,5.7314,5.8314,5.0487,4.7795,4.9049,2.3219,3.3219,0,10
10828,5.8027,5.699,5.7977,5.0163,4.7477,4.8727,2.3219,3.3219,0,9.78
10847,5.7698,5.667,5.7644,4.9842,4.7164,4.841,2.3219,3.3219,0,9.93333333333333
10870,5.7373,5.6353,5.7315,4.9525,4.6855,4.8096,2.3219,3.3219,0,10
10891,5.7051,5.604,5.6991,4.9211,4.6549,4.7787,2.3219,3.3219,0,10
10913,5.6733,5.5731,5.667,4.8901,4.6248,4.7481,2.3219,3.3219,0,10
10936,5.6419,5.5426,5.6355,4.8595,4.595,4.7178,2.3219,3.3219,0,10
10958,5.6108,5.5124,5.6043,4.8292,4.5657,4.688,2.3219,3.3219,0,10
10979,5.5801,5.4826,5.5735,4.7993,4.5367,4.6585,2.3219,3.3219,0,10
11001,5.5498,5.4531,5.5432,4.7698,4.5081,4.6294,2.3219,3.3219,0,10
11024,5.5198,5.424,5.5132,4.7405,4.4798,4.6006,2.3219,3.3219,0,10
11046,5.4901,5.3952,5.4836,4.7117,4.452,4.5721,2.3219,3.3219,0,10
11070,5.4608,5.3668,5.4544,4.6831,4.4245,4.5441,2.3219,3.3219,0,10
11090,5.4318,5.3387,5.4256,4.6549,4.3973,4.5163,2.3219,3.3219,0,10
11113,5.4032,5.3109,5.3972,4.627,4.3705,4.4889,2.3219,3.3219,0,10
11133,5.3749,5.2834,5.3692,4.5994,4.3441,4.4618,2.3219,3.3219,0,10
11155,5.3469,5.2563,5.3415,4.5721,4.318,4.4351,2.3219,3.3219,0,10
11177,5.3192,5.2295,5.3141,4.5452,4.2923,4.4086,2.3219,3.3219,0,10
11199,5.2919,5.203,5.2872,4.5185,4.2669,4.3825,2.3219,3.3219,0,10
11222,5.2648,5.1769,5.2606,4.4922,4.2418,4.3567,2.3219,3.3219,0,10
11247,5.2381,5.151,5.2343,4.4661,4.217,4.3313,2.3219,3.3219,0,10
11266,5.2117,5.1254,5.2083,4.4404,4.1926,4.3061,2.3219,3.3219,0,10
11287,5.1856,5.1002,5.1827,4.4149,4.1685,4.2812,2.3219,3.3219,0,9.97777777777778
11312,5.1597,5.0752,5.1575,4.3898,4.1447,4.2566,2.3219,3.3219,0,9.94
11331,5.1342,5.0505,5.1325,4.3649,4.1213,4.2323,2.3219,3.3219,0,10
11362,5.1089,5.0261,5.1079,4.3403,4.0981,4.2083,2.3219,3.3219,0,9.85483870967742
11385,5.084,5.002,5.0836,4.316,4.0753,4.1846,2.3219,3.3219,0,9.86153846153846
11407,5.0593,4.9782,5.0596,4.2919,4.0527,4.1612,2.3219,3.3219,0,9.70769230769231
11429,5.0349,4.9546,5.036,4.2682,4.0305,4.1381,2.3219,3.3219,0,2
11451,5.0108,4.9313,5.0126,4.2446,4.0085,4.1152,2.3219,3.3219,0,2
11468,4.9869,4.9083,4.9895,4.2214,3.9869,4.0926,2.3219,3.3219,0,2
11485,4.9633,4.8856,4.9668,4.1984,3.9655,4.0703,2.3219,3.3219,0,3
11507,4.94,4.8631,4.9443,4.1757,3.9444,4.0482,2.3219,3.3219,0,2.93333333333333
11530,4.9169,4.8408,4.9221,4.1532,3.9236,4.0265,2.3219,3.3219,0,2.70212765957447
11552,4.8941,4.8189,4.9002,4.131,3.9031,4.0049,2.3219,3.3219,0,2
11574,4.8716,4.7971,4.8786,4.109,3.8828,3.9836,2.3219,3.3219,0,4.93478260869565
11596,4.8493,4.7757,4.8573,4.0873,3.8628,3.9626,2.3219,3.3219,0,5
11622,4.8272,4.7544,4.8362,4.0658,3.8431,3.9418,2.3219,3.3219,0,2
11649,4.8054,4.7335,4.8155,4.0445,3.8237,3.9213,2.3219,3.3219,0,4.41538461538462
11671,4.7838,4.7127,4.7949,4.0235,3.8045,3.901,2.3219,3.3219,0,9.66153846153846
11693,4.7625,4.6922,4.7747,4.0027,3.7856,3.881,2.3219,3.3219,0,8.96923076923077
11713,4.7414,4.6719,4.7547,3.9821,3.7669,3.8612,2.3219,3.3219,0,10
11728,4.7205,4.6519,4.735,3.9618,3.7485,3.8416,2.3219,3.3219,0,10
11749,4.6999,4.6321,4.7155,3.9417,3.7303,3.8222,2.3219,3.3219,0,10
11771,4.6794,4.6125,4.6963,3.9218,3.7124,3.8031,2.3219,3.3219,0,10
11793,4.6593,4.5931,4.6773,3.9021,3.6947,3.7842,2.3219,3.3219,0,10
11815,4.6393,4.574,4.6586,3.8827,3.6773,3.7656,2.3219,3.3219,0,10
11838,4.6195,4.5551,4.6401,3.8634,3.6601,3.7471,2.3219,3.3219,0,10
11867,4.6,4.5364,4.6219,3.8444,3.6431,3.7289,2.3219,3.3219,0,10
11890,4.5806,4.5179,4.6038,3.8255,3.6264,3.7109,2.3219,3.3219,0,10
11904,4.5615,4.4996,4.5861,3.8069,3.6099,3.6931,2.3219,3.3219,0,10
11930,4.5426,4.4815,4.5685,3.7885,3.5936,3.6755,2.3219,3.3219,0,10
11947,4.5239,4.4636,4.5512,3.7702,3.5776,3.6581,2.3219,3.3219,0,10
11969,4.5054,4.4459,4.5341,3.7522,3.5617,3.6409,2.3219,3.3219,0,9.84444444444444
11992,4.487,4.4284,4.5173,3.7344,3.5462,3.6239,2.3219,3.3219,0,9.82608695652174
12018,4.4689,4.4111,4.5006,3.7167,3.5308,3.6071,2.3219,3.3219,0,9.94642857142857
12040,4.451,4.394,4.4842,3.6992,3.5156,3.5905,2.3219,3.3219,0,9.9642857142857
12058,4.4332,4.3771,4.468,3.682,3.5006,3.5741,2.3219,3.3219,0,9.95652173913044
12080,4.4157,4.3604,4.452,3.6649,3.4859,3.5579,2.3219,3.3219,0,10
12106,4.3983,4.3439,4.4362,3.6479,3.4713,3.5419,2.3219,3.3219,0,10
12124,4.3811,4.3275,4.4206,3.6312,3.457,3.526,2.3219,3.3219,0,10
12146,4.3641,4.3114,4.4052,3.6146,3.4429,3.5104,2.3219,3.3219,0,10
12168,4.3472,4.2954,4.39,3.5983,3.4289,3.4949,2.3219,3.3219,0,10
12195,4.3306,4.2796,4.375,3.582,3.4152,3.4796,2.3219,3.3219,0,10
12214,4.3141,4.264,4.3602,3.566,3.4017,3.4645,2.3219,3.3219,0,10
12233,4.2977,4.2485,4.3457,3.5501,3.3883,3.4495,2.3219,3.3219,0,10
12255,4.2816,4.2332,4.3313,3.5344,3.3752,3.4348,2.3219,3.3219,0,10
12281,4.2656,4.2181,4.317,3.5189,3.3622,3.4202,2.3219,3.3219,0,10
12302,4.2497,4.2031,4.303,3.5035,3.3494,3.4057,2.3219,3.3219,0,10
12321,4.2341,4.1883,4.2892,3.4882,3.3369,3.3914,2.3219,3.3219,0,10
12346,4.2185,4.1737,4.2755,3.4732,3.3244,3.3773,2.3219,3.3219,0,9.8846153846154
12366,4.2032,4.1592,4.2621,3.4583,3.3122,3.3634,2.3219,3.3219,0,9.8695652173913
12390,4.188,4.1449,4.2488,3.4435,3.3002,3.3496,2.3219,3.3219,0,10
12409,4.1729,4.1307,4.2357,3.4289,3.2883,3.336,2.3219,3.3219,0,10
12432,4.158,4.1167,4.2227,3.4144,3.2766,3.3225,2.3219,3.3219,0,10
12457,4.1432,4.1029,4.2099,3.4001,3.2651,3.3092,2.3219,3.3219,0,10
12475,4.1286,4.0892,4.1973,3.3859,3.2537,3.296,2.3219,3.3219,0,10
12498,4.1141,4.0756,4.1849,3.3719,3.2426,3.283,2.3219,3.3219,0,10
12519,4.0998,4.0622,4.1726,3.358,3.2316,3.2701,2.3219,3.3219,0,10
12542,4.0856,4.0489,4.1605,3.3442,3.2207,3.2574,2.3219,3.3219,0,9.97826086956522
12568,4.0715,4.0358,4.1486,3.3306,3.21,3.2448,2.3219,3.3219,0,9.98181818181818
12595,4.0576,4.0228,4.1368,3.3171,3.1995,3.2323,2.3219,3.3219,0,10
12612,4.0437,4.0099,4.1252,3.3038,3.1892,3.22,2.3219,3.3219,0,10
12630,4.0301,3.9972,4.1137,3.2905,3.179,3.2079,2.3219,3.3219,0,10
12652,4.0165,3.9847,4.1024,3.2775,3.1689,3.1958,2.3219,3.3219,0,10
12677,4.0031,3.9722,4.0913,3.2645,3.159,3.1839,2.3219,3.3219,0,10
12700,3.9898,3.9599,4.0803,3.2517,3.1493,3.1722,2.3219,3.3219,0,10
12720,3.9766,3.9477,4.0694,3.2389,3.1397,3.1605,2.3219,3.3219,0,10
12744,3.9635,3.9356,4.0587,3.2263,3.1303,3.149,2.3219,3.3219,0,10
12765,3.9506,3.9237,4.0482,3.2139,3.121,3.1376,2.3219,3.3219,0,10
12793,3.9377,3.9119,4.0378,3.2015,3.1119,3.1264,2.3219,3.3219,0,10
12808,3.925,3.9002,4.0275,3.1893,3.1029,3.1152,2.3219,3.3219,0,10
12832,3.9124,3.8886,4.0173,3.1772,3.0941,3.1042,2.3219,3.3219,0,10
12852,3.8999,3.8771,4.0074,3.1652,3.0854,3.0933,2.3219,3.3219,0,9.94117647058824
12871,3.8875,3.8658,3.9975,3.1533,3.0768,3.0826,2.3219,3.3219,0,9.95555555555556
12893,3.8752,3.8546,3.9878,3.1415,3.0684,3.0719,2.3219,3.3219,0,9.86666666666667
12918,3.863,3.8434,3.9782,3.1298,3.0601,3.0614,2.3219,3.3219,0,10
12940,3.8509,3.8324,3.9688,3.1182,3.052,3.0509,2.3219,3.3219,0,10
12959,3.839,3.8215,3.9594,3.1068,3.044,3.0406,2.3219,3.3219,0,10
12981,3.8271,3.8108,3.9503,3.0954,3.0361,3.0304,2.3219,3.3219,0,10
13005,3.8153,3.8001,3.9412,3.0841,3.0284,3.0203,2.3219,3.3219,0,10
13026,3.8036,3.7895,3.9323,3.073,3.0208,3.0103,2.3219,3.3219,0,10
13048,3.792,3.779,3.9234,3.0619,3.0133,3.0004,2.3219,3.3219,0,10
