Pos,WT_1,WT_2,WT_3,Drho_1,Drho_2,Drho_3,CDS_Median,CDS_two_median,white
6954,8.2073,8.4399,8.4504,8.005,7.6158,7.8915,10.1742,11.1742,1
6976,8.2653,8.4893,8.4641,8.0274,7.6151,7.908,10.1742,11.1742,1
6998,8.3893,8.6198,8.5027,8.0916,7.6284,7.9463,10.1742,11.1742,1
7020,8.4147,8.6279,8.5124,8.1078,7.6409,7.9583,10.1742,11.1742,1
7041,8.4202,8.6295,8.5101,8.111,7.637,7.945,10.1742,11.1742,1
7063,8.4275,8.6396,8.5103,8.1076,7.6301,7.929,10.1742,11.1742,1
7085,8.4305,8.6413,8.5106,8.1145,7.6277,7.925,10.1742,11.1742,1
7108,8.4162,8.5403,8.4693,7.8541,7.5395,7.8847,10.1742,11.1742,1
7138,7.2951,7.4345,7.4642,7.3027,7.2613,7.1851,10.1742,11.1742,1
7161,7.2965,7.4327,7.4485,7.3074,7.2376,7.1989,10.1742,11.1742,1
7181,7.3073,7.433,7.4642,7.3271,7.232,7.2238,10.1742,11.1742,1
7196,7.3188,7.4321,7.4658,7.3407,7.234,7.2902,10.1742,11.1742,1
7219,7.3468,7.4343,7.4745,7.3548,7.2353,7.2982,10.1742,11.1742,1
7242,7.3836,7.4543,7.4337,7.3571,7.2238,7.3073,10.1742,11.1742,1
7264,7.4082,7.5185,7.4224,7.3626,7.2316,7.3149,10.1742,11.1742,1
7293,7.5143,7.67,8.0059,7.5086,7.3759,7.3868,10.1742,11.1742,1
7315,7.5824,7.8172,8.0603,7.5826,7.3993,7.415,10.1742,11.1742,1
7332,7.6636,7.9356,8.0854,7.6531,7.406,7.4429,10.1742,11.1742,1
7356,7.6703,7.9688,8.0861,7.6005,7.3915,7.453,10.1742,11.1742,1
7380,7.6111,7.9027,7.7801,7.4008,7.3306,7.3939,10.1742,11.1742,1
7403,7.5649,7.8192,7.5408,7.3496,7.2171,7.3319,10.1742,11.1742,1
7424,7.5169,7.7754,7.5083,7.086,7.1667,7.3162,10.1742,11.1742,1
7442,7.514,7.7841,7.5209,7.0873,7.1675,7.3254,10.1742,11.1742,1
7463,7.5468,7.8164,7.586,7.1098,7.1983,7.3537,10.1742,11.1742,1
7484,7.6683,8.0644,7.7136,7.5762,7.2334,7.5007,10.1742,11.1742,1
7504,7.7087,8.11,7.9796,7.6302,7.3072,7.5403,10.1742,11.1742,1
7533,7.7077,8.1209,8.0036,7.6273,7.3425,7.5264,10.1742,11.1742,1
7556,7.7034,8.1298,7.9826,7.6136,7.3693,7.5071,10.1742,11.1742,1
7578,7.6847,8.1277,7.7011,7.5619,7.3487,7.4888,10.1742,11.1742,1
7601,7.6915,8.155,7.6769,7.5568,7.3441,7.5009,10.1742,11.1742,1
7622,7.7209,8.2228,7.6871,7.5668,7.3575,7.5063,10.1742,11.1742,1
7642,8.4638,8.8477,8.7178,8.2486,7.8067,8.0307,10.1742,11.1742,1
7658,8.4458,8.8779,8.7096,8.2407,7.8161,8.0439,10.1742,11.1742,1
7684,8.4271,8.8677,8.6876,8.1567,7.8254,7.6336,10.1742,11.1742,1
7711,8.4053,8.8732,8.6723,8.1168,7.8242,7.6204,10.1742,11.1742,1
7732,8.3989,8.8791,8.679,8.0626,7.8249,7.6158,10.1742,11.1742,1
7755,8.4039,8.9257,8.717,8.0569,7.8159,7.6397,10.1742,11.1742,1
7776,8.4373,8.9714,8.9397,8.3639,7.8339,8.1091,10.1742,11.1742,1
7798,8.5212,9.0137,8.9617,8.4047,7.8681,8.1353,10.1742,11.1742,1
7814,9.1934,9.1269,9.0457,8.5913,7.907,8.2219,10.1742,11.1742,1
7833,9.2614,9.6369,9.0715,8.8551,7.934,8.265,10.1742,11.1742,1
7856,9.2769,9.6947,9.071,8.9567,7.9524,8.2757,10.1742,11.1742,1
7877,9.2802,9.7152,9.0327,8.9813,7.9599,8.2973,10.1742,11.1742,1
7899,9.3018,9.7498,9.03,9.0535,8.005,8.3556,10.1742,11.1742,1
7922,9.4442,9.8418,9.6313,9.2122,8.5308,8.7974,10.1742,11.1742,1
7946,9.4774,9.8797,9.6509,9.2452,8.5598,8.8547,10.1742,11.1742,1
7972,9.4801,9.8987,9.6513,9.2336,8.5574,8.8209,10.1742,11.1742,1
7988,9.4829,9.9048,9.6321,9.2166,8.525,8.7382,10.1742,11.1742,1
8010,9.4717,9.906,9.6207,9.1868,8.4995,8.6901,10.1742,11.1742,1
8032,8.7759,9.8848,9.5933,8.9218,8.4248,8.2204,10.1742,11.1742,1
8062,7.2518,7.4093,7.1477,7.392,7.0915,7.2824,10.1742,11.1742,1
8083,7.2058,7.3804,7.1352,7.2571,7.1275,7.2238,10.1742,11.1742,1
8102,7.1874,7.3931,7.1225,7.2428,7.1099,7.2156,10.1742,11.1742,1
8122,7.2518,7.4982,7.1924,7.2544,7.1223,7.245,10.1742,11.1742,1
8142,7.3896,7.5961,7.2172,7.2636,7.1758,7.284,10.1742,11.1742,1
8166,7.4799,7.6832,7.3465,7.3333,7.2707,7.3379,10.1742,11.1742,1
8188,7.6875,7.9321,7.9971,7.4796,7.3555,7.3992,10.1742,11.1742,1
8210,7.7098,7.9379,8.0005,7.507,7.3712,7.4265,10.1742,11.1742,1
8231,7.6809,7.9175,7.9901,7.4863,7.357,7.4058,10.1742,11.1742,1
8256,7.6526,7.9094,7.9734,7.4302,7.3304,7.3456,10.1742,11.1742,1
8274,7.6275,7.9036,7.9757,7.39,7.3238,7.2507,10.1742,11.1742,1
8299,7.6257,7.8928,7.9969,7.3327,7.3286,7.2346,10.1742,11.1742,1
8326,7.5316,7.884,7.9888,7.3001,7.3431,7.2349,10.1742,11.1742,1
8349,7.5264,7.9774,7.9531,7.3165,7.399,7.2671,10.1742,11.1742,1
8368,8.7095,8.959,8.7093,8.235,7.5944,7.8789,10.1742,11.1742,1
8384,8.7337,9.0616,8.7607,8.2578,7.7789,8.0309,10.1742,11.1742,1
8405,8.7337,9.0746,8.7596,8.2154,7.773,8.0583,10.1742,11.1742,1
8427,8.7204,9.0664,8.7456,8.1559,7.7591,8.0179,10.1742,11.1742,1
8449,8.7061,9.0646,8.7482,8.069,7.7513,7.8392,10.1742,11.1742,1
8476,8.7143,9.0847,8.7842,8.0779,7.7686,7.8405,10.1742,11.1742,1
8495,8.7412,9.1024,8.8265,8.1079,7.8472,7.858,10.1742,11.1742,1
8518,8.842,9.1384,8.9412,8.4071,7.9582,8.2869,10.1742,11.1742,1
8540,8.9977,9.1807,9.0112,8.6679,8.029,8.3545,10.1742,11.1742,1
8559,9.1601,9.2367,9.0691,8.7076,8.0982,8.3649,10.1742,11.1742,1
8582,9.1916,9.2625,9.0791,8.7224,8.1294,8.3703,10.1742,11.1742,1
8612,9.1769,9.2493,9.0597,8.6974,8.0916,8.2088,10.1742,11.1742,1
8635,9.1631,9.2523,9.0262,8.6545,8.0539,8.1156,10.1742,11.1742,1
8656,9.3628,9.3562,9.9396,9.3259,8.3798,9.4228,10.1742,11.1742,1
8674,9.6083,9.5535,9.9441,9.4501,8.5855,9.4287,10.1742,11.1742,1
8691,9.6218,9.5847,9.9437,9.4508,8.6096,9.379,10.1742,11.1742,1
8714,9.6194,9.5823,9.9073,9.3801,8.563,9.2582,10.1742,11.1742,1
8740,9.6153,9.545,9.6551,9.2664,8.4242,8.9687,10.1742,11.1742,1
8758,9.5999,9.4536,9.5419,9.2117,8.3368,8.704,10.1742,11.1742,1
8787,9.5956,9.428,9.5262,9.2071,8.3126,8.6753,10.1742,11.1742,1
8810,9.5705,9.3837,9.4528,9.1664,8.2778,8.589,10.1742,11.1742,1
8827,9.5435,9.3737,9.4192,9.1167,8.272,8.5617,10.1742,11.1742,1
8852,9.2867,9.3162,9.3665,8.7312,8.2295,8.3483,10.1742,11.1742,1
8874,7.895,8.7437,9.0026,8.1775,7.8466,7.8198,10.1742,11.1742,1
8896,7.4886,7.2119,7.3888,7.1632,7.1001,7.1295,10.1742,11.1742,1
8914,7.4769,7.2303,7.3945,7.1657,7.1184,7.1234,10.1742,11.1742,1
8939,7.3836,7.0929,7.3794,7.1529,7.095,7.1236,10.1742,11.1742,1
8956,7.1324,7.077,7.3463,7.1395,7.0027,7.1338,10.1742,11.1742,1
8983,7.1015,7.0758,7.3086,7.0477,7.0012,7.13,10.1742,11.1742,1
9007,7.765,8.0567,7.8399,7.785,7.2632,7.5138,10.1742,11.1742,1
9030,8.2064,8.1584,8.15,7.8549,7.4849,7.5652,10.1742,11.1742,1
9048,8.2419,8.2786,8.3012,7.8942,7.4972,7.5791,10.1742,11.1742,1
9072,8.2418,8.321,8.3116,7.8959,7.5084,7.5796,10.1742,11.1742,1
9096,8.2395,8.3407,8.3247,7.9076,7.5161,7.5913,10.1742,11.1742,1
9119,8.2356,8.3448,8.3344,7.9045,7.5236,7.5913,10.1742,11.1742,1
9141,8.24,8.3534,8.3377,7.9054,7.5253,7.5958,10.1742,11.1742,1
9161,8.2861,8.3715,8.3581,7.9045,7.5376,7.6201,10.1742,11.1742,1
9178,8.325,8.4548,8.3799,7.9075,7.5433,7.6491,10.1742,11.1742,1
9197,8.3749,8.5738,8.3949,7.8978,7.5478,7.6738,10.1742,11.1742,1
9220,8.6823,8.9006,8.7961,8.2568,7.606,7.9467,10.1742,11.1742,1
9251,8.9667,8.9299,8.9018,8.3648,7.7886,7.9847,10.1742,11.1742,1
9273,9.0574,9.1852,8.9948,8.3829,7.9552,8.0454,10.1742,11.1742,1
9292,9.0719,9.243,9.0719,8.6279,8.0016,8.1944,10.1742,11.1742,1
9310,9.0772,9.301,9.1088,8.7031,8.0735,8.2354,10.1742,11.1742,1
9329,9.0853,9.3217,9.1127,8.7492,8.1314,8.2399,10.1742,11.1742,1
9351,9.0869,9.3408,9.118,8.7638,8.1529,8.2417,10.1742,11.1742,1
9378,9.0727,9.325,9.113,8.7521,8.1327,8.1984,10.1742,11.1742,1
9404,9.0504,9.3053,9.1091,8.7488,8.1258,8.1941,10.1742,11.1742,1
9427,8.9754,9.2738,9.0909,8.7411,8.1064,8.1706,10.1742,11.1742,1
9444,8.9549,9.2581,9.034,8.7247,8.1008,8.1459,10.1742,11.1742,1
9461,7.97,8.407,7.9513,7.8354,7.4379,7.5012,10.1742,11.1742,1
9483,7.8851,8.1133,7.9019,7.6881,7.3859,7.3955,10.1742,11.1742,1
9505,7.8573,8.0745,7.8691,7.6666,7.3433,7.325,10.1742,11.1742,1
9529,7.8387,8.0692,7.8359,7.6615,7.3369,7.2942,10.1742,11.1742,1
9551,7.8346,8.0553,7.8003,7.6515,7.3338,7.2763,10.1742,11.1742,1
9571,7.8365,8.0492,7.779,7.6565,7.3336,7.2522,10.1742,11.1742,1
9593,7.8436,8.0644,7.7874,7.6821,7.344,7.2508,10.1742,11.1742,1
9615,7.8664,8.0871,7.8024,7.7067,7.3553,7.2661,10.1742,11.1742,1
9637,7.928,8.1283,8.354,7.7864,7.3909,7.3254,10.1742,11.1742,1
9659,7.9349,8.1262,8.3669,7.8073,7.3983,7.3345,10.1742,11.1742,1
9681,7.9788,8.1638,8.3898,7.8298,7.417,7.3544,10.1742,11.1742,7.52307692307692
9703,8.0091,8.1933,8.4134,7.8513,7.4428,7.386,10.1742,11.1742,9.83076923076923
9727,8.0293,8.2329,8.4318,7.8741,7.4647,7.4086,10.1742,11.1742,4.98360655737705
9747,8.0616,8.2681,8.4585,7.897,7.489,7.4409,10.1742,11.1742,3.92307692307692
9770,8.0945,8.3117,8.4734,7.9163,7.5092,7.4689,10.1742,11.1742,3.93548387096774
9796,8.1303,8.336,8.4905,7.9411,7.5245,7.4891,10.1742,11.1742,3.94642857142857
9823,8.1519,8.3655,8.5022,7.965,7.541,7.5104,10.1742,11.1742,8.66666666666667
9844,8.1887,8.3889,8.5239,7.9874,7.5573,7.5398,10.1742,11.1742,10
9866,8.21,8.4155,8.5391,8.0149,7.5787,7.5687,10.1742,11.1742,9.95833333333333
9887,8.2323,8.44,8.5567,8.0397,7.6037,7.5885,10.1742,11.1742,9.9591836734694
9910,8.2624,8.4583,8.5846,8.058,7.6244,7.6099,10.1742,11.1742,10
9933,8.2897,8.4883,8.6044,8.0773,7.6424,7.6343,10.1742,11.1742,10
9955,8.3097,8.5202,8.6229,8.0974,7.6654,7.6589,10.1742,11.1742,10
9977,8.3328,8.5394,8.6443,8.1174,7.6806,7.6834,10.1742,11.1742,9.84444444444444
9999,8.363,8.5635,8.6567,8.1349,7.7008,7.6975,10.1742,11.1742,9.95555555555556
10021,8.3914,8.5863,8.6739,8.1542,7.7228,7.7176,10.1742,11.1742,9.88888888888889
10042,8.413,8.6051,8.6878,8.1735,7.7436,7.7451,10.1742,11.1742,9.97872340425532
10062,8.4369,8.6241,8.7048,8.198,7.7596,7.7718,10.1742,11.1742,9.86
10083,8.4585,8.6458,8.7258,8.2129,7.7779,7.7976,10.1742,11.1742,9.79245283018868
10109,8.4862,8.6698,8.7449,8.2313,7.7951,7.8177,10.1742,11.1742,9.68888888888889
10130,8.5081,8.6907,8.7598,8.2579,7.8161,7.8334,10.1742,11.1742,10
10152,8.5279,8.714,8.7764,8.2745,7.8321,7.8534,10.1742,11.1742,9.95652173913044
10174,8.5564,8.7368,8.7959,8.2954,7.855,7.8728,10.1742,11.1742,9.69565217391304
10197,8.5798,8.7642,8.8081,8.3134,7.8718,7.8921,10.1742,11.1742,10
10219,8.5985,8.7876,8.8219,8.3314,7.8916,7.92,10.1742,11.1742,10
10240,8.6135,8.7998,8.8312,8.345,7.9052,7.9369,10.1742,11.1742,10
10262,8.6329,8.8367,8.8466,8.3629,7.9281,7.9565,10.1742,11.1742,9.8125
10285,8.6528,8.8574,8.8639,8.3827,7.9423,7.9798,10.1742,11.1742,9.8
10306,8.6719,8.879,8.8762,8.4063,7.9572,7.9997,10.1742,11.1742,9.91666666666667
10323,8.6893,8.9026,8.8929,8.4227,7.9695,8.0183,10.1742,11.1742,10
10349,8.7058,8.9305,8.9044,8.4351,7.9873,8.0416,10.1742,11.1742,9.91836734693878
10370,8.7214,8.9528,8.9201,8.4519,8.0029,8.0585,10.1742,11.1742,9.96
10394,8.7411,8.959,8.9419,8.4731,8.032,8.0781,10.1742,11.1742,10
10414,8.7606,8.9769,8.9522,8.49,8.0524,8.106,10.1742,11.1742,10
10438,8.7823,8.9895,8.971,8.5128,8.0704,8.1287,10.1742,11.1742,10
10460,8.8011,9.0117,8.9881,8.5348,8.089,8.146,10.1742,11.1742,9.97826086956522
10483,8.8211,9.0254,9.002,8.5527,8.1045,8.1612,10.1742,11.1742,9.97777777777778
10501,8.8364,9.0425,9.0177,8.5651,8.1217,8.1723,10.1742,11.1742,10
10527,8.8598,9.0612,9.0281,8.5829,8.1364,8.1894,10.1742,11.1742,10
10546,8.8827,9.0767,9.0371,8.5978,8.1571,8.2104,10.1742,11.1742,10
10568,8.9009,9.0927,9.0481,8.6116,8.1725,8.2269,10.1742,11.1742,9.98076923076923
10592,8.921,9.1049,9.0624,8.6259,8.1852,8.2447,10.1742,11.1742,9.97916666666667
10615,8.9384,9.1209,9.071,8.6431,8.2024,8.2698,10.1742,11.1742,10
10637,8.9491,9.1338,9.0813,8.657,8.2144,8.2825,10.1742,11.1742,10
10658,8.9628,9.1477,9.0908,8.6724,8.2328,8.299,10.1742,11.1742,10
10680,8.9715,9.1682,9.109,8.691,8.246,8.317,10.1742,11.1742,10
10696,8.9857,9.1786,9.1162,8.7076,8.2582,8.3314,10.1742,11.1742,10
10724,8.998,9.1862,9.1228,8.7165,8.2745,8.3525,10.1742,11.1742,10
10747,9.0076,9.2034,9.1352,8.7264,8.2955,8.3658,10.1742,11.1742,10
10768,9.0194,9.2146,9.1419,8.737,8.3108,8.3767,10.1742,11.1742,10
10791,9.0327,9.2239,9.1532,8.7459,8.3194,8.3898,10.1742,11.1742,10
10813,9.04,9.2323,9.1645,8.7591,8.3294,8.406,10.1742,11.1742,10
10835,9.0544,9.2428,9.1701,8.7665,8.3437,8.4188,10.1742,11.1742,9
10854,9.0624,9.2497,9.1769,8.7795,8.3565,8.4442,10.1742,11.1742,9
10871,9.072,9.2623,9.1824,8.7879,8.371,8.4649,10.1742,11.1742,9.9016393442623
10900,9.0875,9.2736,9.1947,8.8052,8.3827,8.4803,10.1742,11.1742,10
10922,9.0976,9.2899,9.2013,8.8134,8.4001,8.4853,10.1742,11.1742,10
10944,9.1157,9.2996,9.2059,8.8214,8.4121,8.5038,10.1742,11.1742,10
10967,9.1243,9.3059,9.2146,8.8359,8.4304,8.5164,10.1742,11.1742,10
10988,9.1391,9.3147,9.228,8.8432,8.4399,8.5259,10.1742,11.1742,10
11011,9.1508,9.32,9.2382,8.8575,8.4532,8.5423,10.1742,11.1742,10
11033,9.1603,9.3249,9.2526,8.8698,8.4636,8.5547,10.1742,11.1742,10
11054,9.1696,9.338,9.2574,8.8745,8.4768,8.5635,10.1742,11.1742,10
11076,9.1886,9.3483,9.264,8.8862,8.4864,8.5717,10.1742,11.1742,10
11098,9.1942,9.3547,9.2725,8.8982,8.4999,8.5878,10.1742,11.1742,10
11121,9.208,9.3615,9.2805,8.9083,8.5077,8.6024,10.1742,11.1742,10
11143,9.2154,9.3683,9.2858,8.9177,8.5244,8.6185,10.1742,11.1742,10
11164,9.221,9.3826,9.2899,8.9248,8.5364,8.6356,10.1742,11.1742,10
11186,9.2314,9.3912,9.2951,8.9297,8.5449,8.6407,10.1742,11.1742,10
11209,9.2397,9.4008,9.2991,8.9346,8.5529,8.6588,10.1742,11.1742,10
11230,9.2517,9.4079,9.3074,8.9431,8.5629,8.6652,10.1742,11.1742,10
11251,9.2596,9.4183,9.3126,8.9478,8.5735,8.6737,10.1742,11.1742,10
11275,9.264,9.4295,9.3175,8.9555,8.5779,8.6892,10.1742,11.1742,9.82222222222222
11297,9.2716,9.4357,9.3207,8.9626,8.5876,8.6981,10.1742,11.1742,9.97777777777778
11314,9.2774,9.4423,9.3289,8.9694,8.5973,8.7074,10.1742,11.1742,9.96296296296296
11340,9.2829,9.446,9.3346,8.9763,8.6084,8.718,10.1742,11.1742,10
11362,9.291,9.4495,9.341,8.9789,8.6171,8.7308,10.1742,11.1742,9.8695652173913
11382,9.301,9.4533,9.3471,8.9825,8.6254,8.7387,10.1742,11.1742,9.82
11406,9.3091,9.4595,9.3503,8.9907,8.6313,8.7509,10.1742,11.1742,9.80434782608696
11420,9.3147,9.4685,9.3534,8.9977,8.6404,8.7554,10.1742,11.1742,8.14516129032258
11441,9.3254,9.4751,9.3596,8.9994,8.6514,8.7641,10.1742,11.1742,2
11463,9.3313,9.4788,9.3626,9.0069,8.6611,8.7722,10.1742,11.1742,2
11485,9.3367,9.4867,9.3656,9.0092,8.6677,8.7758,10.1742,11.1742,2.8
11507,9.3412,9.4918,9.3685,9.0137,8.6745,8.783,10.1742,11.1742,2.96923076923077
11536,9.3464,9.4978,9.3712,9.0187,8.6782,8.7897,10.1742,11.1742,2
11561,9.3551,9.5019,9.3758,9.021,8.6836,8.7932,10.1742,11.1742,4.13333333333333
11583,9.357,9.5032,9.3768,9.0257,8.6899,8.8015,10.1742,11.1742,5
11604,9.3616,9.5074,9.3777,9.0322,8.6954,8.8065,10.1742,11.1742,4.95833333333333
11626,9.3637,9.5104,9.3807,9.0379,8.6996,8.8159,10.1742,11.1742,2
11649,9.371,9.5181,9.3834,9.0402,8.7029,8.8223,10.1742,11.1742,9.88888888888889
11670,9.3748,9.5258,9.3857,9.0454,8.7076,8.8258,10.1742,11.1742,9.53191489361702
11690,9.3796,9.5304,9.3891,9.0504,8.7138,8.834,10.1742,11.1742,9.07843137254902
11705,9.3816,9.5339,9.3926,9.052,8.7205,8.8387,10.1742,11.1742,9.89230769230769
11727,9.3842,9.5348,9.3948,9.0533,8.7261,8.8448,10.1742,11.1742,10
11749,9.3878,9.5367,9.3971,9.0548,8.7278,8.8504,10.1742,11.1742,10
11772,9.39,9.5399,9.3989,9.0582,8.729,8.8531,10.1742,11.1742,10
11800,9.3925,9.5426,9.4012,9.0615,8.7314,8.8565,10.1742,11.1742,10
11825,9.3957,9.5444,9.4026,9.0646,8.7356,8.8621,10.1742,11.1742,10
11847,9.3966,9.5454,9.4041,9.0724,8.7395,8.8674,10.1742,11.1742,10
11868,9.3978,9.5484,9.4047,9.0765,8.7418,8.8697,10.1742,11.1742,10
11890,9.4002,9.5504,9.406,9.0797,8.7452,8.8716,10.1742,11.1742,10
11909,9.4021,9.5529,9.4078,9.081,8.748,8.8755,10.1742,11.1742,10
11926,9.4041,9.5535,9.4087,9.0819,8.75,8.8765,10.1742,11.1742,10
11948,9.4049,9.5541,9.4089,9.0822,8.7503,8.8771,10.1742,11.1742,9.890625
11978,9.4054,9.5547,9.409,9.0824,8.7506,8.8777,10.1742,11.1742,9.83333333333333
11996,9.4059,9.5551,9.4089,9.0825,8.7508,8.8791,10.1742,11.1742,9.85185185185185
12023,9.4073,9.5554,9.4087,9.0825,8.7509,8.8808,10.1742,11.1742,9.95555555555556
12045,9.4076,9.5555,9.4078,9.0823,8.751,8.8815,10.1742,11.1742,9.95555555555556
12066,9.4078,9.5553,9.406,9.082,8.7511,8.882,10.1742,11.1742,10
12084,9.4079,9.5551,9.4047,9.0814,8.7511,8.8824,10.1742,11.1742,10
12105,9.408,9.5546,9.4041,9.0802,8.7511,8.8828,10.1742,11.1742,10
12132,9.4079,9.5539,9.4026,9.0785,8.751,8.8851,10.1742,11.1742,10
12152,9.4078,9.5534,9.4012,9.0732,8.7509,8.8857,10.1742,11.1742,10
12174,9.4076,9.5528,9.3989,9.0695,8.7507,8.8859,10.1742,11.1742,10
12199,9.4073,9.5502,9.3971,9.0625,8.7505,8.886,10.1742,11.1742,10
12221,9.4059,9.5482,9.3948,9.0593,8.7502,8.886,10.1742,11.1742,10
12242,9.4054,9.5453,9.3926,9.0561,8.7495,8.8859,10.1742,11.1742,10
12258,9.405,9.5442,9.3891,9.0539,8.7473,8.8858,10.1742,11.1742,10
12287,9.4041,9.5422,9.3857,9.0524,8.7433,8.8855,10.1742,11.1742,10
12308,9.4021,9.5393,9.3834,9.0512,8.7401,8.883,10.1742,11.1742,10
12329,9.4003,9.5363,9.3808,9.0458,8.7385,8.8825,10.1742,11.1742,9.87755102040816
12352,9.3979,9.5347,9.3778,9.042,8.7337,8.8821,10.1742,11.1742,9.875
12374,9.3966,9.5338,9.3768,9.0383,8.7305,8.8816,10.1742,11.1742,10
12397,9.3958,9.53,9.3759,9.0346,8.7283,8.8809,10.1742,11.1742,10
12418,9.3926,9.5254,9.3713,9.027,8.7267,8.8793,10.1742,11.1742,10
12441,9.3902,9.5176,9.3687,9.0221,8.7216,8.8779,10.1742,11.1742,10
12462,9.3878,9.5089,9.3656,9.0192,8.7188,8.8772,10.1742,11.1742,10
12484,9.3843,9.5072,9.3627,9.0147,8.7099,8.8765,10.1742,11.1742,10
12506,9.3817,9.5031,9.3597,9.0097,8.7046,8.8757,10.1742,11.1742,10
12526,9.3797,9.5014,9.3535,9.0077,8.7003,8.8718,10.1742,11.1742,9.94
12550,9.3754,9.4977,9.3505,9,8.697,8.8702,10.1742,11.1742,9.97916666666667
12573,9.3713,9.4916,9.3472,8.998,8.6929,8.8678,10.1742,11.1742,10
12594,9.3638,9.4865,9.3418,8.9934,8.6848,8.8628,10.1742,11.1742,10
12616,9.3622,9.4786,9.3349,8.9843,8.6796,8.8573,10.1742,11.1742,10
12634,9.3572,9.4746,9.3292,8.9795,8.6769,8.8536,10.1742,11.1742,10
12651,9.3554,9.4684,9.3233,8.9767,8.6705,8.8505,10.1742,11.1742,10
12678,9.3467,9.4588,9.3179,8.9698,8.6646,8.8449,10.1742,11.1742,10
12704,9.342,9.4532,9.3133,8.9638,8.6548,8.8395,10.1742,11.1742,10
12726,9.3375,9.4492,9.3077,8.9573,8.647,8.8342,10.1742,11.1742,10
12746,9.3319,9.4459,9.3033,8.9484,8.6334,8.8259,10.1742,11.1742,10
12766,9.3259,9.4422,9.2959,8.944,8.629,8.8224,10.1742,11.1742,10
12793,9.3151,9.4356,9.2905,8.9348,8.6198,8.8162,10.1742,11.1742,10
12814,9.3096,9.4294,9.2866,8.9299,8.61,8.8066,10.1742,11.1742,10
12832,9.3021,9.4183,9.2813,8.925,8.6005,8.8015,10.1742,11.1742,10
12850,9.2934,9.4079,9.2731,8.9179,8.5898,8.7933,10.1742,11.1742,9.88888888888889
12876,9.2839,9.4009,9.2685,8.9084,8.5793,8.7897,10.1742,11.1742,9.96296296296296
12897,9.2788,9.3913,9.2585,8.8982,8.5739,8.7829,10.1742,11.1742,9.85964912280702
12922,9.2727,9.3828,9.2534,8.8859,8.5637,8.7757,10.1742,11.1742,10
12947,9.2646,9.3685,9.2419,8.8743,8.5576,8.7721,10.1742,11.1742,10
12967,9.2606,9.3635,9.2292,8.8695,8.5451,8.763,10.1742,11.1742,10
12990,9.2542,9.3551,9.2189,8.8569,8.5366,8.7553,10.1742,11.1742,10
13010,9.2443,9.3487,9.207,8.8425,8.5245,8.7484,10.1742,11.1742,10
13035,9.2342,9.3394,9.2021,8.8346,8.5076,8.7384,10.1742,11.1742,10
13057,9.2279,9.3255,9.1958,8.8201,8.4995,8.73,10.1742,11.1742,10
13075,9.2172,9.321,9.1845,8.8129,8.4859,8.7166,10.1742,11.1742,10
13100,9.2095,9.3154,9.1805,8.8021,8.4761,8.7054,10.1742,11.1742,10
13123,9.198,9.3063,9.1733,8.7858,8.4622,8.697,10.1742,11.1742,10
13145,9.1897,9.3012,9.1663,8.777,8.4498,8.687,10.1742,11.1742,10
13167,9.1727,9.2921,9.1583,8.7642,8.4375,8.6721,10.1742,11.1742,10
13187,9.1624,9.2749,9.149,8.7544,8.4263,8.6646,10.1742,11.1742,10
13208,9.1552,9.2658,9.1378,8.7433,8.407,8.6569,10.1742,11.1742,10
13233,9.1411,9.2526,9.1296,8.7337,8.3962,8.64,10.1742,11.1742,9.97777777777778
13255,9.1306,9.2442,9.12,8.7241,8.3798,8.6332,10.1742,11.1742,9.97777777777778
13276,9.1206,9.2341,9.1115,8.7142,8.3639,8.6129,10.1742,11.1742,10
13298,9.1049,9.2245,9.0992,8.7028,8.353,8.6006,10.1742,11.1742,10
13318,9.0914,9.2186,9.0849,8.6801,8.3371,8.5814,10.1742,11.1742,9.98076923076923
13341,9.0795,9.2107,9.0779,8.6691,8.3262,8.571,10.1742,11.1742,9.97959183673469
13363,9.0682,9.1894,9.069,8.6514,8.3146,8.5618,10.1742,11.1742,10
13383,9.0579,9.1797,9.0545,8.636,8.301,8.5528,10.1742,11.1742,10
13409,9.0476,9.1745,9.0442,8.6172,8.283,8.5391,10.1742,11.1742,10
13431,9.0357,9.1554,9.0333,8.607,8.2656,8.5226,10.1742,11.1742,10
13450,9.0275,9.1381,9.0256,8.5883,8.2513,8.5147,10.1742,11.1742,9.98076923076923
13470,9.0157,9.1264,9.0099,8.5742,8.2363,8.5011,10.1742,11.1742,9.94642857142857
13494,9.0058,9.11,8.9956,8.5565,8.2179,8.4842,10.1742,11.1742,9.96153846153846
13519,8.9939,9.0988,8.981,8.5414,8.2045,8.4758,10.1742,11.1742,9.86666666666667
13541,8.9817,9.0876,8.9662,8.5161,8.1873,8.4545,10.1742,11.1742,9.91111111111111
13563,8.9698,9.0662,8.9501,8.498,8.1737,8.4329,10.1742,11.1742,9.97777777777778
13584,8.962,9.0486,8.9395,8.483,8.1586,8.4133,10.1742,11.1742,10
13606,8.948,9.0383,8.9172,8.4562,8.1372,8.3972,10.1742,11.1742,10
13629,8.937,9.0187,8.9034,8.4422,8.122,8.3876,10.1742,11.1742,10
13650,8.9193,9.0033,8.8918,8.4257,8.1044,8.3731,10.1742,11.1742,10
13672,8.8992,8.986,8.8755,8.4087,8.0882,8.3615,10.1742,11.1742,10
